This datafile contains the following data:
Column
1. Time (kyr BP)
2. Modelled marine oxygen isotope value, relative to present (o/oo)
3. Ice sheet contribution to the marine isotope signal, relative to present (o/oo)
4. Deep-ocean temperature contribution to the marine isotope signal, relative to present (o/oo)
5. Atmospheric surface air temperature relative to present (degC)
6. Deep-ocean temperature relative to present (degC)
7. Eurasian ice volume relative to present (m sea level equivalent)
8. North American ice volume relative to present (m sea level equivalent)
9. Global sea level relative to present (m)
Time	Iso_tot	Iso_ice	Iso_do	Tsurf	Tdo	Ice_eas	Ice_nam	Ice_tot	X
30.600	1.3986	0.80960	0.58900	-13.599	-2.5607	36.163	51.695	101.01	
30.700	1.3953	0.80740	0.58790	-13.506	-2.5560	36.115	51.490	100.72	
30.800	1.3924	0.80540	0.58700	-13.393	-2.5521	36.098	51.323	100.51	
30.900	1.3890	0.80280	0.58620	-13.324	-2.5487	36.076	51.149	100.28	
31.000	1.3865	0.80090	0.58560	-13.207	-2.5460	36.033	50.965	100.02	
31.100	1.3840	0.79890	0.58510	-13.090	-2.5440	36.009	50.823	99.828	
31.200	1.3823	0.79750	0.58480	-12.957	-2.5428	35.985	50.675	99.631	
31.300	1.3803	0.79570	0.58460	-12.876	-2.5418	35.972	50.561	99.484	
31.400	1.3787	0.79420	0.58450	-12.792	-2.5413	35.947	50.425	99.300	
31.500	1.3774	0.79290	0.58450	-12.719	-2.5412	35.940	50.286	99.131	
31.600	1.3763	0.79180	0.58450	-12.674	-2.5415	35.928	50.173	98.988	
31.700	1.3753	0.79060	0.58470	-12.641	-2.5420	35.909	50.072	98.850	
31.800	1.3746	0.78980	0.58480	-12.616	-2.5428	35.900	49.970	98.722	
31.900	1.3735	0.78840	0.58510	-12.630	-2.5438	35.912	49.859	98.608	
32.000	1.3726	0.78730	0.58530	-12.648	-2.5447	35.901	49.734	98.451	
32.100	1.3718	0.78630	0.58550	-12.656	-2.5457	35.899	49.610	98.307	
32.200	1.3704	0.78470	0.58570	-12.699	-2.5464	35.896	49.502	98.179	
32.300	1.3692	0.78340	0.58580	-12.708	-2.5470	35.881	49.359	97.998	
32.400	1.3678	0.78190	0.58590	-12.720	-2.5474	35.878	49.222	97.836	
32.500	1.3664	0.78050	0.58590	-12.726	-2.5474	35.862	49.088	97.664	
32.600	1.3653	0.77940	0.58590	-12.685	-2.5473	35.849	48.947	97.487	
32.700	1.3638	0.77800	0.58580	-12.670	-2.5468	35.847	48.838	97.359	
32.800	1.3621	0.77660	0.58550	-12.653	-2.5455	35.830	48.716	97.199	
32.900	1.3600	0.77500	0.58500	-12.656	-2.5434	35.812	48.581	97.024	
33.000	1.3580	0.77380	0.58420	-12.648	-2.5401	35.795	48.436	96.838	
33.100	1.3557	0.77260	0.58310	-12.650	-2.5353	35.803	48.288	96.675	
33.200	1.3531	0.77130	0.58180	-12.665	-2.5294	35.790	48.173	96.529	
33.300	1.3501	0.77000	0.58010	-12.692	-2.5222	35.797	48.033	96.376	
33.400	1.3471	0.76890	0.57820	-12.705	-2.5140	35.791	47.898	96.214	
33.500	1.3438	0.76760	0.57620	-12.720	-2.5052	35.787	47.782	96.076	
33.600	1.3398	0.76590	0.57390	-12.781	-2.4954	35.785	47.643	95.913	
33.700	1.3361	0.76450	0.57160	-12.791	-2.4851	35.750	47.489	95.695	
33.800	1.3321	0.76300	0.56910	-12.811	-2.4745	35.722	47.379	95.537	
33.900	1.3282	0.76150	0.56670	-12.815	-2.4640	35.695	47.247	95.354	
34.000	1.3243	0.76000	0.56430	-12.806	-2.4533	35.686	47.107	95.183	
34.100	1.3205	0.75860	0.56190	-12.792	-2.4429	35.675	46.975	95.020	
34.200	1.3166	0.75710	0.55950	-12.769	-2.4326	35.666	46.843	94.856	
34.300	1.3129	0.75580	0.55710	-12.737	-2.4224	35.643	46.724	94.693	
34.400	1.3092	0.75440	0.55480	-12.711	-2.4121	35.636	46.599	94.542	
34.500	1.3053	0.75290	0.55240	-12.703	-2.4018	35.619	46.474	94.378	
34.600	1.3011	0.75120	0.54990	-12.717	-2.3910	35.605	46.333	94.201	
34.700	1.2971	0.74970	0.54740	-12.718	-2.3801	35.575	46.184	93.995	
34.800	1.2929	0.74800	0.54490	-12.739	-2.3690	35.549	46.050	93.811	
34.900	1.2884	0.74610	0.54230	-12.778	-2.3577	35.517	45.911	93.613	
35.000	1.2842	0.74450	0.53970	-12.788	-2.3464	35.483	45.767	93.409	
35.100	1.2799	0.74280	0.53710	-12.802	-2.3351	35.460	45.630	93.225	
35.200	1.2757	0.74110	0.53460	-12.798	-2.3243	35.444	45.489	93.044	
35.300	1.2713	0.73910	0.53220	-12.797	-2.3138	35.425	45.346	92.858	
35.400	1.2670	0.73710	0.52990	-12.782	-2.3040	35.404	45.193	92.659	
35.500	1.2629	0.73510	0.52780	-12.728	-2.2948	35.366	45.041	92.439	
35.600	1.2587	0.73280	0.52590	-12.670	-2.2864	35.326	44.899	92.230	
35.700	1.2546	0.73040	0.52420	-12.594	-2.2790	35.281	44.752	92.010	
35.800	1.2511	0.72830	0.52280	-12.463	-2.2729	35.227	44.586	91.757	
35.900	1.2478	0.72610	0.52170	-12.332	-2.2681	35.184	44.449	91.550	
36.000	1.2453	0.72440	0.52090	-12.153	-2.2648	35.135	44.297	91.318	
36.100	1.2437	0.72320	0.52050	-11.945	-2.2633	35.110	44.181	91.155	
36.200	1.2423	0.72180	0.52050	-11.769	-2.2631	35.103	44.096	91.050	
36.300	1.2414	0.72060	0.52080	-11.612	-2.2643	35.092	43.999	90.925	
36.400	1.2408	0.71950	0.52130	-11.484	-2.2666	35.075	43.893	90.784	
36.500	1.2402	0.71810	0.52210	-11.396	-2.2699	35.059	43.806	90.666	
36.600	1.2402	0.71710	0.52310	-11.313	-2.2743	35.042	43.687	90.510	
36.700	1.2407	0.71640	0.52430	-11.246	-2.2797	35.027	43.594	90.386	
36.800	1.2410	0.71520	0.52580	-11.222	-2.2861	35.019	43.516	90.287	
36.900	1.2414	0.71390	0.52750	-11.235	-2.2934	34.994	43.401	90.126	
37.000	1.2424	0.71290	0.52950	-11.209	-2.3020	34.970	43.269	89.946	
37.100	1.2431	0.71140	0.53170	-11.233	-2.3116	34.953	43.157	89.799	
37.200	1.2445	0.71030	0.53420	-11.217	-2.3225	34.902	43.030	89.593	
37.300	1.2460	0.70910	0.53690	-11.205	-2.3345	34.875	42.921	89.437	
37.400	1.2481	0.70810	0.54000	-11.174	-2.3476	34.847	42.794	89.259	
37.500	1.2504	0.70720	0.54320	-11.145	-2.3619	34.840	42.687	89.127	
37.600	1.2531	0.70640	0.54670	-11.109	-2.3769	34.821	42.579	88.981	
37.700	1.2558	0.70550	0.55030	-11.083	-2.3925	34.812	42.478	88.855	
37.800	1.2586	0.70470	0.55390	-11.072	-2.4084	34.807	42.369	88.723	
37.900	1.2614	0.70380	0.55760	-11.084	-2.4242	34.793	42.259	88.581	
38.000	1.2645	0.70340	0.56110	-11.089	-2.4397	34.777	42.165	88.455	
38.100	1.2673	0.70270	0.56460	-11.113	-2.4548	34.775	42.078	88.352	
38.200	1.2699	0.70200	0.56790	-11.165	-2.4692	34.769	41.967	88.218	
38.300	1.2723	0.70120	0.57110	-11.228	-2.4828	34.761	41.851	88.075	
38.400	1.2743	0.70030	0.57400	-11.307	-2.4956	34.720	41.754	87.916	
38.500	1.2766	0.69980	0.57680	-11.357	-2.5079	34.685	41.653	87.760	
38.600	1.2788	0.69930	0.57950	-11.412	-2.5196	34.674	41.564	87.645	
38.700	1.2806	0.69850	0.58210	-11.484	-2.5309	34.655	41.496	87.545	
38.800	1.2826	0.69800	0.58460	-11.536	-2.5419	34.623	41.405	87.404	
38.900	1.2842	0.69700	0.58720	-11.610	-2.5528	34.603	41.319	87.282	
39.000	1.2860	0.69640	0.58960	-11.669	-2.5637	34.570	41.224	87.135	
39.100	1.2879	0.69570	0.59220	-11.710	-2.5746	34.553	41.125	87.001	
39.200	1.2899	0.69520	0.59470	-11.743	-2.5856	34.533	41.054	86.897	
39.300	1.2918	0.69460	0.59720	-11.796	-2.5965	34.518	40.972	86.785	
39.400	1.2938	0.69410	0.59970	-11.830	-2.6072	34.503	40.879	86.660	
39.500	1.2956	0.69360	0.60200	-11.891	-2.6175	34.494	40.799	86.559	
39.600	1.2975	0.69330	0.60420	-11.963	-2.6271	34.472	40.728	86.452	
39.700	1.2990	0.69270	0.60630	-12.061	-2.6359	34.459	40.655	86.354	
39.800	1.3003	0.69230	0.60800	-12.183	-2.6437	34.433	40.585	86.242	
39.900	1.3011	0.69160	0.60950	-12.336	-2.6500	34.405	40.517	86.132	
40.000	1.3018	0.69120	0.61060	-12.491	-2.6549	34.387	40.425	86.005	
40.100	1.3018	0.69040	0.61140	-12.679	-2.6582	34.373	40.345	85.897	
40.200	1.3015	0.68970	0.61180	-12.843	-2.6601	34.342	40.254	85.757	
40.300	1.3007	0.68870	0.61200	-13.003	-2.6608	34.320	40.163	85.627	
40.400	1.2995	0.68760	0.61190	-13.147	-2.6604	34.295	40.066	85.487	
40.500	1.2978	0.68620	0.61160	-13.286	-2.6593	34.257	39.963	85.325	
40.600	1.2961	0.68490	0.61120	-13.366	-2.6576	34.213	39.853	85.147	
40.700	1.2941	0.68330	0.61080	-13.420	-2.6556	34.172	39.757	84.990	
40.800	1.2920	0.68170	0.61030	-13.449	-2.6535	34.129	39.640	84.806	
40.900	1.2897	0.67990	0.60980	-13.462	-2.6512	34.086	39.527	84.626	
41.000	1.2879	0.67860	0.60930	-13.410	-2.6492	34.041	39.410	84.441	
41.100	1.2859	0.67710	0.60880	-13.382	-2.6470	34.016	39.319	84.307	
41.200	1.2841	0.67580	0.60830	-13.326	-2.6449	33.980	39.204	84.134	
41.300	1.2824	0.67450	0.60790	-13.273	-2.6429	33.950	39.118	84.000	
41.400	1.2808	0.67350	0.60730	-13.226	-2.6406	33.919	39.028	83.860	
41.500	1.2791	0.67230	0.60680	-13.194	-2.6381	33.893	38.956	83.748	
41.600	1.2775	0.67150	0.60600	-13.167	-2.6350	33.865	38.881	83.629	
41.700	1.2756	0.67040	0.60520	-13.178	-2.6312	33.829	38.830	83.529	
41.800	1.2736	0.66950	0.60410	-13.194	-2.6266	33.792	38.759	83.406	
41.900	1.2711	0.66830	0.60280	-13.248	-2.6209	33.755	38.699	83.294	
42.000	1.2685	0.66720	0.60130	-13.294	-2.6143	33.707	38.619	83.146	
42.100	1.2654	0.66590	0.59950	-13.353	-2.6065	33.662	38.551	83.016	
42.200	1.2622	0.66470	0.59750	-13.389	-2.5980	33.608	38.468	82.859	
42.300	1.2586	0.66320	0.59540	-13.426	-2.5887	33.557	38.404	82.727	
42.400	1.2549	0.66180	0.59310	-13.439	-2.5787	33.512	38.319	82.576	
42.500	1.2510	0.66030	0.59070	-13.434	-2.5682	33.447	38.255	82.429	
42.600	1.2469	0.65880	0.58810	-13.412	-2.5572	33.375	38.188	82.270	
42.700	1.2426	0.65710	0.58550	-13.378	-2.5458	33.298	38.137	82.122	
42.800	1.2381	0.65530	0.58280	-13.342	-2.5340	33.211	38.069	81.944	
42.900	1.2336	0.65360	0.58000	-13.286	-2.5218	33.129	37.992	81.760	
43.000	1.2293	0.65220	0.57710	-13.226	-2.5092	33.051	37.923	81.591	
43.100	1.2251	0.65100	0.57410	-13.170	-2.4961	32.989	37.865	81.453	
43.200	1.2206	0.64960	0.57100	-13.133	-2.4825	32.944	37.805	81.334	
43.300	1.2162	0.64850	0.56770	-13.104	-2.4681	32.889	37.742	81.198	
43.400	1.2116	0.64730	0.56430	-13.097	-2.4533	32.846	37.684	81.080	
43.500	1.2068	0.64610	0.56070	-13.110	-2.4379	32.785	37.633	80.952	
43.600	1.2021	0.64500	0.55710	-13.114	-2.4223	32.731	37.569	80.817	
43.700	1.1974	0.64390	0.55350	-13.126	-2.4066	32.694	37.511	80.708	
43.800	1.1928	0.64280	0.55000	-13.127	-2.3912	32.656	37.459	80.604	
43.900	1.1883	0.64170	0.54660	-13.125	-2.3764	32.618	37.410	80.505	
44.000	1.1841	0.64070	0.54340	-13.103	-2.3625	32.587	37.359	80.410	
44.100	1.1803	0.63990	0.54040	-13.057	-2.3498	32.545	37.324	80.320	
44.200	1.1764	0.63860	0.53780	-13.012	-2.3382	32.529	37.287	80.260	
44.300	1.1728	0.63740	0.53540	-12.966	-2.3279	32.492	37.230	80.152	
44.400	1.1696	0.63620	0.53340	-12.890	-2.3190	32.455	37.179	80.050	
44.500	1.1667	0.63510	0.53160	-12.811	-2.3114	32.413	37.139	79.955	
44.600	1.1643	0.63410	0.53020	-12.703	-2.3052	32.387	37.078	79.856	
44.700	1.1620	0.63300	0.52900	-12.605	-2.3002	32.367	37.036	79.785	
44.800	1.1599	0.63180	0.52810	-12.509	-2.2963	32.337	36.984	79.690	
44.900	1.1583	0.63080	0.52750	-12.399	-2.2933	32.291	36.944	79.591	
45.000	1.1570	0.63000	0.52700	-12.293	-2.2912	32.266	36.897	79.510	
45.100	1.1557	0.62900	0.52670	-12.196	-2.2900	32.246	36.874	79.460	
45.200	1.1547	0.62810	0.52660	-12.111	-2.2895	32.213	36.833	79.375	
45.300	1.1540	0.62740	0.52660	-12.027	-2.2898	32.179	36.799	79.296	
45.400	1.1535	0.62660	0.52690	-11.941	-2.2907	32.154	36.766	79.230	
45.500	1.1532	0.62590	0.52730	-11.860	-2.2924	32.126	36.750	79.179	
45.600	1.1533	0.62540	0.52790	-11.753	-2.2951	32.103	36.727	79.126	
45.700	1.1534	0.62470	0.52870	-11.677	-2.2987	32.091	36.709	79.091	
45.800	1.1539	0.62420	0.52970	-11.571	-2.3032	32.067	36.681	79.032	
45.900	1.1547	0.62360	0.53110	-11.460	-2.3090	32.043	36.672	78.994	
46.000	1.1560	0.62340	0.53260	-11.337	-2.3158	32.023	36.656	78.953	
46.100	1.1578	0.62330	0.53450	-11.200	-2.3240	32.006	36.660	78.937	
46.200	1.1598	0.62310	0.53670	-11.087	-2.3333	32.001	36.675	78.948	
46.300	1.1627	0.62370	0.53900	-10.955	-2.3437	31.993	36.676	78.941	
46.400	1.1654	0.62380	0.54160	-10.872	-2.3546	32.011	36.709	78.998	
46.500	1.1686	0.62450	0.54410	-10.801	-2.3658	32.010	36.718	79.009	
46.600	1.1717	0.62500	0.54670	-10.775	-2.3768	32.031	36.747	79.066	
46.700	1.1751	0.62600	0.54910	-10.768	-2.3875	32.052	36.768	79.114	
46.800	1.1783	0.62700	0.55130	-10.816	-2.3971	32.075	36.812	79.193	
46.900	1.1811	0.62790	0.55320	-10.904	-2.4053	32.104	36.852	79.271	
47.000	1.1836	0.62890	0.55470	-11.018	-2.4118	32.114	36.896	79.334	
47.100	1.1856	0.62980	0.55580	-11.151	-2.4165	32.136	36.945	79.415	
47.200	1.1871	0.63060	0.55650	-11.279	-2.4196	32.145	36.980	79.466	
47.300	1.1880	0.63120	0.55680	-11.419	-2.4209	32.164	37.013	79.525	
47.400	1.1883	0.63150	0.55680	-11.557	-2.4208	32.175	37.019	79.545	
47.500	1.1884	0.63190	0.55650	-11.672	-2.4194	32.183	37.028	79.563	
47.600	1.1882	0.63230	0.55590	-11.767	-2.4171	32.193	37.039	79.588	
47.700	1.1876	0.63240	0.55520	-11.857	-2.4138	32.204	37.053	79.617	
47.800	1.1869	0.63260	0.55430	-11.915	-2.4102	32.204	37.056	79.621	
47.900	1.1861	0.63270	0.55340	-11.954	-2.4063	32.208	37.056	79.625	
48.000	1.1853	0.63280	0.55250	-11.984	-2.4020	32.205	37.071	79.639	
48.100	1.1841	0.63270	0.55140	-12.014	-2.3974	32.193	37.090	79.647	
48.200	1.1830	0.63270	0.55030	-12.032	-2.3924	32.181	37.086	79.628	
48.300	1.1815	0.63250	0.54900	-12.070	-2.3869	32.170	37.104	79.637	
48.400	1.1802	0.63260	0.54760	-12.082	-2.3810	32.161	37.092	79.613	
48.500	1.1785	0.63230	0.54620	-12.117	-2.3747	32.160	37.094	79.614	
48.600	1.1767	0.63210	0.54460	-12.157	-2.3680	32.134	37.087	79.576	
48.700	1.1746	0.63160	0.54300	-12.208	-2.3609	32.113	37.084	79.549	
48.800	1.1725	0.63130	0.54120	-12.253	-2.3532	32.084	37.065	79.492	
48.900	1.1700	0.63060	0.53940	-12.322	-2.3451	32.048	37.069	79.456	
49.000	1.1676	0.63010	0.53750	-12.363	-2.3368	32.004	37.039	79.371	
49.100	1.1648	0.62940	0.53540	-12.431	-2.3278	31.991	37.014	79.327	
49.200	1.1618	0.62850	0.53330	-12.481	-2.3186	31.948	36.984	79.243	
49.300	1.1588	0.62770	0.53110	-12.513	-2.3092	31.916	36.950	79.167	
49.400	1.1560	0.62700	0.52900	-12.506	-2.2999	31.878	36.913	79.081	
49.500	1.1532	0.62630	0.52690	-12.479	-2.2908	31.854	36.891	79.029	
49.600	1.1504	0.62550	0.52490	-12.437	-2.2820	31.837	36.870	78.985	
49.700	1.1477	0.62480	0.52290	-12.362	-2.2737	31.802	36.863	78.936	
49.800	1.1452	0.62400	0.52120	-12.258	-2.2660	31.772	36.843	78.879	
49.900	1.1429	0.62330	0.51960	-12.134	-2.2591	31.735	36.840	78.832	
50.000	1.1410	0.62290	0.51810	-11.995	-2.2526	31.702	36.845	78.800	
50.100	1.1393	0.62250	0.51680	-11.850	-2.2469	31.677	36.859	78.787	
50.200	1.1376	0.62210	0.51550	-11.743	-2.2415	31.654	36.876	78.781	
50.300	1.1362	0.62180	0.51440	-11.625	-2.2365	31.616	36.886	78.749	
50.400	1.1349	0.62160	0.51330	-11.543	-2.2318	31.600	36.909	78.757	
50.500	1.1339	0.62160	0.51230	-11.458	-2.2274	31.584	36.917	78.748	
50.600	1.1329	0.62160	0.51130	-11.415	-2.2231	31.582	36.933	78.764	
50.700	1.1322	0.62180	0.51040	-11.363	-2.2190	31.572	36.938	78.757	
50.800	1.1310	0.62160	0.50940	-11.375	-2.2149	31.567	36.971	78.789	
50.900	1.1301	0.62160	0.50850	-11.375	-2.2110	31.543	36.975	78.767	
51.000	1.1295	0.62180	0.50770	-11.347	-2.2075	31.536	36.980	78.765	
51.100	1.1290	0.62190	0.50710	-11.313	-2.2047	31.542	37.009	78.806	
51.200	1.1286	0.62200	0.50660	-11.291	-2.2024	31.545	37.035	78.839	
51.300	1.1284	0.62220	0.50620	-11.244	-2.2009	31.536	37.064	78.861	
51.400	1.1286	0.62260	0.50600	-11.198	-2.2001	31.545	37.092	78.905	
51.500	1.1287	0.62270	0.50600	-11.172	-2.2001	31.557	37.118	78.948	
51.600	1.1289	0.62280	0.50610	-11.152	-2.2004	31.556	37.134	78.965	
51.700	1.1293	0.62300	0.50630	-11.135	-2.2011	31.566	37.124	78.965	
51.800	1.1299	0.62340	0.50650	-11.107	-2.2020	31.569	37.154	79.004	
51.900	1.1303	0.62370	0.50660	-11.109	-2.2026	31.577	37.192	79.055	
52.000	1.1307	0.62400	0.50670	-11.105	-2.2029	31.563	37.232	79.086	
52.100	1.1314	0.62470	0.50670	-11.087	-2.2028	31.573	37.277	79.149	
52.200	1.1316	0.62510	0.50650	-11.097	-2.2023	31.583	37.347	79.241	
52.300	1.1318	0.62550	0.50630	-11.105	-2.2011	31.582	37.372	79.268	
52.400	1.1317	0.62590	0.50580	-11.112	-2.1992	31.594	37.405	79.320	
52.500	1.1315	0.62620	0.50530	-11.117	-2.1968	31.588	37.446	79.361	
52.600	1.1313	0.62670	0.50460	-11.117	-2.1938	31.591	37.495	79.421	
52.700	1.1310	0.62720	0.50380	-11.113	-2.1905	31.605	37.529	79.476	
52.800	1.1305	0.62750	0.50300	-11.109	-2.1870	31.616	37.582	79.548	
52.900	1.1302	0.62800	0.50220	-11.087	-2.1835	31.621	37.617	79.596	
53.000	1.1304	0.62890	0.50150	-11.032	-2.1805	31.641	37.661	79.668	
53.100	1.1304	0.62950	0.50090	-10.988	-2.1778	31.661	37.747	79.791	
53.200	1.1308	0.63040	0.50040	-10.931	-2.1756	31.669	37.819	79.882	
53.300	1.1312	0.63120	0.50000	-10.884	-2.1739	31.703	37.896	80.010	
53.400	1.1318	0.63210	0.49970	-10.839	-2.1726	31.720	37.979	80.126	
53.500	1.1326	0.63310	0.49950	-10.792	-2.1716	31.741	38.053	80.235	
53.600	1.1333	0.63400	0.49930	-10.766	-2.1708	31.771	38.127	80.354	
53.700	1.1340	0.63490	0.49910	-10.752	-2.1699	31.791	38.205	80.468	
53.800	1.1348	0.63600	0.49880	-10.751	-2.1687	31.798	38.287	80.569	
53.900	1.1354	0.63700	0.49840	-10.790	-2.1670	31.833	38.346	80.676	
54.000	1.1360	0.63810	0.49790	-10.826	-2.1646	31.847	38.418	80.777	
54.100	1.1363	0.63910	0.49720	-10.887	-2.1615	31.870	38.504	80.901	
54.200	1.1364	0.64010	0.49630	-10.952	-2.1578	31.884	38.579	81.005	
54.300	1.1364	0.64110	0.49530	-11.018	-2.1535	31.881	38.668	81.103	
54.400	1.1361	0.64190	0.49420	-11.085	-2.1488	31.893	38.748	81.208	
54.500	1.1355	0.64250	0.49300	-11.167	-2.1437	31.898	38.817	81.295	
54.600	1.1350	0.64310	0.49190	-11.205	-2.1387	31.892	38.880	81.359	
54.700	1.1344	0.64350	0.49090	-11.232	-2.1343	31.901	38.937	81.436	
54.800	1.1340	0.64390	0.49010	-11.243	-2.1308	31.908	38.994	81.509	
54.900	1.1340	0.64450	0.48950	-11.200	-2.1283	31.913	39.039	81.565	
55.000	1.1342	0.64490	0.48930	-11.144	-2.1275	31.929	39.091	81.645	
55.100	1.1347	0.64530	0.48940	-11.083	-2.1280	31.930	39.144	81.706	
55.200	1.1357	0.64580	0.48990	-11.015	-2.1298	31.932	39.204	81.778	
55.300	1.1372	0.64660	0.49060	-10.927	-2.1331	31.934	39.275	81.862	
55.400	1.1393	0.64770	0.49160	-10.830	-2.1373	31.955	39.359	81.982	
55.500	1.1416	0.64880	0.49280	-10.747	-2.1425	31.975	39.460	82.121	
55.600	1.1441	0.65010	0.49400	-10.674	-2.1479	32.002	39.566	82.275	
55.700	1.1468	0.65150	0.49530	-10.619	-2.1533	32.036	39.671	82.435	
55.800	1.1496	0.65320	0.49640	-10.585	-2.1583	32.075	39.798	82.625	
55.900	1.1526	0.65510	0.49750	-10.565	-2.1631	32.123	39.922	82.823	
56.000	1.1556	0.65710	0.49850	-10.573	-2.1675	32.177	40.069	83.055	
56.100	1.1586	0.65910	0.49950	-10.583	-2.1717	32.235	40.217	83.291	
56.200	1.1615	0.66110	0.50040	-10.607	-2.1756	32.288	40.375	83.534	
56.300	1.1644	0.66310	0.50130	-10.626	-2.1795	32.339	40.533	83.774	
56.400	1.1675	0.66530	0.50220	-10.641	-2.1836	32.408	40.695	84.040	
56.500	1.1706	0.66730	0.50330	-10.646	-2.1882	32.468	40.863	84.303	
56.600	1.1736	0.66910	0.50450	-10.644	-2.1936	32.523	41.028	84.555	
56.700	1.1770	0.67110	0.50590	-10.625	-2.1998	32.578	41.180	84.793	
56.800	1.1807	0.67310	0.50760	-10.561	-2.2071	32.630	41.341	85.038	
56.900	1.1844	0.67490	0.50950	-10.540	-2.2154	32.693	41.511	85.306	
57.000	1.1889	0.67710	0.51180	-10.465	-2.2251	32.747	41.648	85.525	
57.100	1.1933	0.67910	0.51420	-10.429	-2.2356	32.836	41.817	85.823	
57.200	1.1980	0.68120	0.51680	-10.397	-2.2470	32.911	41.952	86.064	
57.300	1.2031	0.68350	0.51960	-10.373	-2.2591	33.008	42.055	86.294	
57.400	1.2084	0.68590	0.52250	-10.370	-2.2718	33.122	42.175	86.563	
57.500	1.2137	0.68820	0.52550	-10.400	-2.2848	33.221	42.309	86.831	
57.600	1.2191	0.69060	0.52850	-10.466	-2.2980	33.301	42.454	87.090	
57.700	1.2242	0.69270	0.53150	-10.572	-2.3110	33.410	42.569	87.347	
57.800	1.2292	0.69470	0.53450	-10.708	-2.3240	33.494	42.669	87.560	
57.900	1.2343	0.69680	0.53750	-10.833	-2.3370	33.589	42.756	87.767	
58.000	1.2387	0.69830	0.54040	-11.012	-2.3498	33.695	42.842	87.990	
58.100	1.2430	0.69970	0.54330	-11.168	-2.3623	33.752	42.899	88.121	
58.200	1.2472	0.70100	0.54620	-11.286	-2.3748	33.813	42.966	88.267	
58.300	1.2509	0.70180	0.54910	-11.413	-2.3872	33.886	43.013	88.406	
58.400	1.2549	0.70300	0.55190	-11.471	-2.3994	33.938	43.041	88.498	
58.500	1.2585	0.70390	0.55460	-11.517	-2.4113	33.996	43.099	88.631	
58.600	1.2627	0.70540	0.55730	-11.488	-2.4231	34.049	43.156	88.757	
58.700	1.2669	0.70700	0.55990	-11.428	-2.4346	34.119	43.255	88.951	
58.800	1.2713	0.70890	0.56240	-11.340	-2.4452	34.185	43.385	89.177	
58.900	1.2753	0.71070	0.56460	-11.280	-2.4546	34.267	43.529	89.437	
59.000	1.2791	0.71270	0.56640	-11.240	-2.4627	34.336	43.667	89.675	
59.100	1.2827	0.71470	0.56800	-11.207	-2.4696	34.397	43.805	89.903	
59.200	1.2864	0.71700	0.56940	-11.198	-2.4756	34.465	43.958	90.158	
59.300	1.2899	0.71940	0.57050	-11.208	-2.4805	34.521	44.144	90.437	
59.400	1.2931	0.72170	0.57140	-11.257	-2.4843	34.582	44.330	90.719	
59.500	1.2960	0.72390	0.57210	-11.338	-2.4873	34.625	44.508	90.974	
59.600	1.2987	0.72610	0.57260	-11.449	-2.4895	34.660	44.684	91.218	
59.700	1.3013	0.72830	0.57300	-11.554	-2.4911	34.705	44.844	91.453	
59.800	1.3037	0.73050	0.57320	-11.664	-2.4922	34.746	45.015	91.696	
59.900	1.3057	0.73240	0.57330	-11.781	-2.4927	34.796	45.179	91.943	
60.000	1.3071	0.73370	0.57340	-11.916	-2.4931	34.828	45.325	92.147	
60.100	1.3088	0.73530	0.57350	-12.006	-2.4935	34.845	45.449	92.309	
60.200	1.3104	0.73680	0.57360	-12.104	-2.4941	34.872	45.586	92.498	
60.300	1.3120	0.73820	0.57380	-12.192	-2.4947	34.910	45.704	92.678	
60.400	1.3136	0.73970	0.57390	-12.267	-2.4952	34.937	45.823	92.846	
60.500	1.3149	0.74090	0.57400	-12.358	-2.4956	34.962	45.950	93.020	
60.600	1.3163	0.74230	0.57400	-12.442	-2.4956	34.993	46.048	93.168	
60.700	1.3175	0.74360	0.57390	-12.533	-2.4953	35.020	46.179	93.350	
60.800	1.3182	0.74450	0.57370	-12.656	-2.4944	35.050	46.288	93.511	
60.900	1.3186	0.74530	0.57330	-12.779	-2.4927	35.066	46.375	93.629	
61.000	1.3185	0.74580	0.57270	-12.927	-2.4901	35.078	46.451	93.730	
61.100	1.3179	0.74600	0.57190	-13.049	-2.4866	35.070	46.520	93.800	
61.200	1.3167	0.74580	0.57090	-13.166	-2.4820	35.078	46.559	93.854	
61.300	1.3146	0.74510	0.56950	-13.270	-2.4762	35.066	46.561	93.842	
61.400	1.3127	0.74470	0.56800	-13.293	-2.4694	35.054	46.533	93.797	
61.500	1.3097	0.74360	0.56610	-13.307	-2.4613	35.042	46.556	93.809	
61.600	1.3066	0.74250	0.56410	-13.254	-2.4526	35.028	46.504	93.733	
61.700	1.3032	0.74130	0.56190	-13.149	-2.4431	35.016	46.459	93.667	
61.800	1.3003	0.74060	0.55970	-12.943	-2.4336	34.991	46.426	93.601	
61.900	1.2978	0.74030	0.55750	-12.681	-2.4241	34.996	46.430	93.611	
62.000	1.2950	0.73960	0.55540	-12.454	-2.4146	35.016	46.450	93.657	
62.100	1.2922	0.73900	0.55320	-12.250	-2.4053	35.024	46.426	93.639	
62.200	1.2895	0.73850	0.55100	-12.093	-2.3956	35.014	46.405	93.604	
62.300	1.2873	0.73850	0.54880	-11.940	-2.3859	35.016	46.390	93.589	
